,Family_id,SuperFamily_id,Sequence,CF,SF,FA
30366,8103976,8103977,,2000475,3000736,4002035
30367,8104316,8104317,,2000475,3000736,4002035
30368,8105699,8105700,,2000475,3000736,4002035
30369,8105705,8105706,,2000475,3000736,4002035
30370,8106777,8106778,,2000475,3000736,4002035
30371,8106835,8106836,,2000475,3000736,4002035
30372,8106839,8106840,,2000475,3000736,4002035
30373,8049380,8053551,,2001338,3002205,4006475
30374,8049382,8053552,,2001338,3002205,4006475
30375,8049381,8053553,,2001338,3002205,4006475
30376,8049383,8053554,,2001338,3002205,4006475
30377,8045950,8053493,,2000193,3002195,4004780
30378,8045951,8053494,,2000193,3002195,4004780
30379,8045954,8053495,,2000193,3002195,4004780
30380,8045953,8053496,,2000193,3002195,4004780
30381,8045955,8053497,,2000193,3002195,4004780
30382,8045952,8053498,,2000193,3002195,4004780
30383,8018198,8018199,,2000009,3000737,4003782
30384,8025180,8037559,,2000009,3000737,4002843
30385,8027668,8040047,,2000009,3000737,4002039
30386,8028381,8040760,,2000009,3000737,4002039
30387,8055732,8055733,,2000009,3000737,4007650
30388,8055736,8055737,,2000009,3000737,4007651
30389,8055738,8055739,,2000009,3000737,4007652
30390,8055740,8055741,,2000009,3000737,4007652
30391,8055742,8055743,,2000009,3000737,4007652
30392,8055748,8055749,,2000009,3000737,4007654
30393,8048546,8090033,,2000009,3000737,4006142
30394,8048547,8090034,,2000009,3000737,4006142
30395,8091697,8091698,,2000009,3000737,4007756
30396,8049530,8053562,,2001051,3002206,4006532
30397,8049531,8053563,,2001051,3002206,4006532
30398,8049533,8053565,,2001051,3002206,4006532
30399,8049539,8053566,,2001051,3002206,4006532
30400,8049538,8053567,,2001051,3002206,4006532
30401,8049537,8053568,,2001051,3002206,4006532
30402,8049536,8053570,,2001051,3002206,4006532
30403,8049535,8053571,,2001051,3002206,4006532
30404,8049534,8053573,,2001051,3002206,4006532
30405,8049532,8053574,,2001051,3002206,4006532
30406,8093715,8093716,,2001051,3002206,4006532
30407,8096923,8096924,,2001051,3002206,4006532
30408,8097053,8097054,,2001051,3002206,4006532
30409,8099377,8099378,,2001051,3002206,4006532
30410,8100549,8100550,,2001051,3002206,4006532
30411,8105935,8105936,,2001051,3002206,4006532
30412,8106201,8106202,,2001051,3002206,4006532
30413,8106897,8106898,,2001051,3002206,4006532
30414,8045263,8053499,,2001334,3002196,4004381
30415,8045264,8053500,,2001334,3002196,4004381
30416,8045265,8053501,,2001334,3002196,4004381
30417,8045266,8053502,,2001334,3002196,4004381
30418,8048814,8053503,,2001334,3002196,4006226
30419,8020104,8032484,,2000457,3000738,4002047
30420,8020276,8032656,,2000457,3000738,4002047
30421,8020852,8033232,,2000457,3000738,4002055
30422,8021130,8033510,,2000457,3000738,4002408
30423,8021228,8033608,,2000457,3000738,4002780
30424,8022162,8034542,,2000457,3000738,4002780
30425,8022389,8034769,,2000457,3000738,4002780
30426,8022410,8034790,,2000457,3000738,4002780
30427,8022467,8034847,,2000457,3000738,4002412
30428,8022679,8035059,,2000457,3000738,4002055
30429,8022821,8035201,,2000457,3000738,4003635
30430,8023041,8035421,,2000457,3000738,4002780
30431,8023156,8035536,,2000457,3000738,4002412
30432,8023560,8035940,,2000457,3000738,4002047
30433,8023656,8036036,,2000457,3000738,4002052
30434,8023911,8036290,,2000457,3000738,4002399
30435,8023977,8036356,,2000457,3000738,4002780
30436,8023990,8036369,,2000457,3000738,4002047
30437,8024001,8036380,,2000457,3000738,4002052
30438,8024068,8036447,,2000457,3000738,4003635
30439,8024504,8036883,,2000457,3000738,4003820
30440,8025154,8037533,,2000457,3000738,4002055
30441,8025839,8038218,,2000457,3000738,4002047
30442,8025965,8038344,,2000457,3000738,4002055
30443,8027189,8039568,,2000457,3000738,4002047
30444,8027193,8039572,,2000457,3000738,4003820
30445,8027296,8039675,,2000457,3000738,4002055
30446,8027609,8039988,,2000457,3000738,4002052
30447,8027772,8040151,,2000457,3000738,4003635
30448,8027819,8040198,,2000457,3000738,4002399
30449,8028489,8040868,,2000457,3000738,4000395
30450,8028533,8040912,,2000457,3000738,4002055
30451,8028721,8041100,,2000457,3000738,4002780
30452,8028939,8041318,,2000457,3000738,4002052
30453,8029284,8041663,,2000457,3000738,4003635
30454,8029478,8041857,,2000457,3000738,4002780
30455,8029818,8042197,,2000457,3000738,4002047
30456,8029996,8042375,,2000457,3000738,4003820
30457,8031659,8044037,,2000457,3000738,4002780
30458,8031660,8044038,,2000457,3000738,4002780
30459,8031709,8044087,,2000457,3000738,4002055
30460,8031793,8044171,,2000457,3000738,4002780
30461,8063050,8063051,,2000457,3000738,4002047
30462,8063052,8063053,,2000457,3000738,4002047
30463,8063054,8063055,,2000457,3000738,4002047
30464,8063056,8063057,,2000457,3000738,4002047
30465,8063058,8063059,,2000457,3000738,4002047
30466,8063060,8063061,,2000457,3000738,4002047
30467,8063062,8063063,,2000457,3000738,4002047
30468,8063064,8063065,,2000457,3000738,4002047
30469,8063066,8063067,,2000457,3000738,4002047
30470,8063068,8063069,,2000457,3000738,4002047
30471,8063070,8063071,,2000457,3000738,4002047
30472,8063072,8063073,,2000457,3000738,4002047
30473,8063074,8063075,,2000457,3000738,4002047
30474,8063076,8063077,,2000457,3000738,4002047
30475,8063078,8063079,,2000457,3000738,4002047
30476,8063080,8063081,,2000457,3000738,4002047
30477,8068297,8068298,,2000457,3000738,4002780
30478,8077860,8077861,,2000457,3000738,4003820
30479,8085054,8085055,,2000457,3000738,4002052
30480,8086857,8086858,,2000457,3000738,4002780
30481,8088415,8088416,,2000457,3000738,4002052
30482,8088417,8088418,,2000457,3000738,4002052
30483,8094450,8094451,,2000457,3000738,4002052
30484,8094802,8094803,,2000457,3000738,4002047
30485,8095546,8095547,,2000457,3000738,4002047
30486,8046342,8095906,,2000457,3000738,4005031
30487,8046343,8095907,,2000457,3000738,4005031
30488,8100733,8100734,,2000457,3000738,4005031
30489,8100741,8100742,,2000457,3000738,4005031
30490,8102057,8102058,,2000457,3000738,4002047
30491,8102504,8102505,,2000457,3000738,4002047
30492,8102506,8102507,,2000457,3000738,4002047
30493,8102508,8102509,,2000457,3000738,4002047
30494,8046532,8102734,,2000457,3000738,4005131
30495,8103974,8103975,,2000457,3000738,4002047
30496,8047847,8106385,,2000457,3000738,4005845
30497,8048290,8053578,,2001051,3002207,4006040
30498,8048291,8053579,,2001051,3002207,4006040
30499,8048292,8053580,,2001051,3002207,4006040
30500,8106063,8106064,,2001051,3002207,4006040
30501,8106715,8106716,,2001051,3002207,4006040
30502,8044853,8053504,,2001019,3002197,4004177
30503,8047308,8053505,,2001019,3002197,4005565
30504,8022764,8035144,,2000477,3000740,4000611
30505,8032078,8044456,,2000477,3000740,4000611
30506,8020328,8032708,,2000478,3000739,4001097
30507,8021945,8034325,,2000478,3000739,4003519
30508,8022525,8034905,,2000478,3000739,4001094
30509,8022537,8034917,,2000478,3000739,4001094
30510,8022546,8034926,,2000478,3000739,4001097
30511,8022553,8034933,,2000478,3000739,4001093
30512,8022554,8034934,,2000478,3000739,4001093
30513,8022556,8034936,,2000478,3000739,4001093
30514,8022558,8034938,,2000478,3000739,4001093
30515,8023373,8035753,,2000478,3000739,4001097
30516,8023857,8036237,,2000478,3000739,4003465
30517,8023858,8036238,,2000478,3000739,4003465
30518,8024498,8036877,,2000478,3000739,4001097
30519,8024513,8036892,,2000478,3000739,4001097
30520,8026719,8039098,,2000478,3000739,4001094
30521,8027291,8039670,,2000478,3000739,4001093
30522,8027292,8039671,,2000478,3000739,4001093
30523,8027303,8039682,,2000478,3000739,4001093
30524,8027304,8039683,,2000478,3000739,4001093
30525,8027312,8039691,,2000478,3000739,4001093
30526,8027314,8039693,,2000478,3000739,4001093
30527,8027374,8039753,,2000478,3000739,4002518
30528,8027586,8039965,,2000478,3000739,4001093
30529,8027587,8039966,,2000478,3000739,4001093
30530,8027669,8040048,,2000478,3000739,4002588
30531,8028070,8040449,,2000478,3000739,4001097
30532,8028080,8040459,,2000478,3000739,4001097
30533,8028126,8040505,,2000478,3000739,4002533
30534,8028355,8040734,,2000478,3000739,4002521
30535,8028364,8040743,,2000478,3000739,4002521
30536,8030205,8042584,,2000478,3000739,4001097
30537,8030251,8042630,,2000478,3000739,4002521
30538,8030405,8042784,,2000478,3000739,4002521
30539,8030453,8042832,,2000478,3000739,4001093
30540,8030454,8042833,,2000478,3000739,4001093
30541,8030659,8043038,,2000478,3000739,4001093
30542,8030660,8043039,,2000478,3000739,4001093
30543,8031745,8044123,,2000478,3000739,4001097
30544,8031762,8044140,,2000478,3000739,4001097
30545,8031837,8044215,,2000478,3000739,4003702
30546,8032047,8044425,,2000478,3000739,4001093
30547,8032048,8044426,,2000478,3000739,4001093
30548,8032049,8044427,,2000478,3000739,4001093
30549,8032050,8044428,,2000478,3000739,4001093
30550,8059012,8059013,,2000478,3000739,4002521
30551,8061734,8061735,,2000478,3000739,4001097
30552,8075887,8075888,,2000478,3000739,4001094
30553,8078000,8078001,,2000478,3000739,4001097
30554,8085774,8085775,,2000478,3000739,4001097
30555,8085776,8085777,,2000478,3000739,4001097
30556,8085778,8085779,,2000478,3000739,4001097
30557,8085780,8085781,,2000478,3000739,4001097
30558,8085782,8085783,,2000478,3000739,4001097
30559,8085784,8085785,,2000478,3000739,4001097
30560,8085786,8085787,,2000478,3000739,4001097
30561,8085790,8085791,,2000478,3000739,4001097
30562,8085792,8085793,,2000478,3000739,4001097
30563,8087526,8087527,,2000478,3000739,4003519
30564,8087528,8087529,,2000478,3000739,4003519
30565,8087530,8087531,,2000478,3000739,4007750
30566,8087532,8087533,,2000478,3000739,4007750
30567,8088801,8088802,,2000478,3000739,4002521
30568,8088803,8088804,,2000478,3000739,4002521
30569,8091627,8091628,,2000478,3000739,4007750
30570,8091629,8091630,,2000478,3000739,4007750
30571,8091631,8091632,,2000478,3000739,4007750
30572,8091633,8091634,,2000478,3000739,4007750
30573,8094482,8094483,,2000478,3000739,4007750
30574,8095648,8095649,,2000478,3000739,4003519
30575,8095798,8095799,,2000478,3000739,4003519
30576,8096169,8096170,,2000478,3000739,4001097
30577,8096765,8096766,,2000478,3000739,4001097
30578,8100229,8100230,,2000478,3000739,4003519
30579,8100415,8100416,,2000478,3000739,4003519
30580,8044866,8053560,,2001339,3002208,4004181
30581,8044867,8053561,,2001339,3002208,4004181
30582,8051650,8053564,,2001339,3002208,4007451
30583,8053569,8053572,,2001339,3002208,4007613
30584,8047608,8053506,,2001335,3002198,4005716
30585,8047609,8053507,,2001335,3002198,4005716
30586,8047460,8093177,,2001335,3002198,4005649
30587,8047461,8093178,,2001335,3002198,4005649
30588,8093176,8093179,,2001335,3002198,4005649
30589,8020727,8033107,,2000476,3000741,4003388
30590,8023016,8035396,,2000476,3000741,4003388
30591,8024299,8036678,,2000476,3000741,4003384
30592,8054393,8054394,,2000476,3000741,4007639
30593,8063327,8063328,,2000476,3000741,4003388
30594,8063329,8063330,,2000476,3000741,4003388
30595,8063331,8063332,,2000476,3000741,4003388
30596,8082988,8082989,,2000476,3000741,4003384
30597,8045469,8090764,,2000476,3000741,4004484
30598,8045808,8092238,,2000476,3000741,4004699
30599,8095138,8095139,,2000476,3000741,4003384
30600,8095324,8095325,,2000476,3000741,4003384
30601,8097993,8097994,,2000476,3000741,4003384
30602,8099285,8099286,,2000476,3000741,4003384
30603,8046664,8102970,,2000476,3000741,4005226
30604,8102971,8102972,,2000476,3000741,4005226
30605,8045669,8053594,,2000009,3002210,4004605
30606,8045670,8053596,,2000009,3002210,4004605
30607,8045671,8053597,,2000009,3002210,4004605
30608,8053602,8053603,,2000009,3002210,4004605
30609,8045668,8053608,,2000009,3002210,4004605
30610,8053611,8053613,,2000009,3002210,4004605
30611,8053616,8053620,,2000009,3002210,4004605
30612,8053632,8053636,,2000009,3002210,4004605
30613,8053640,8053645,,2000009,3002210,4004605
30614,8053650,8053655,,2000009,3002210,4004605
30615,8053664,8053673,,2000009,3002210,4004605
30616,8053679,8053685,,2000009,3002210,4004605
30617,8053695,8053697,,2000009,3002210,4004605
30618,8061700,8061701,,2000009,3002210,4004605
30619,8091462,8091464,,2000009,3002210,4004605
30620,8100551,8100552,,2000009,3002210,4004605
30621,8046084,8053593,,2001340,3002209,4004867
30622,8094306,8094307,,2001340,3002209,4004867
30623,8094316,8094317,,2001340,3002209,4004867
30624,8053509,8053508,,2001254,3002199,4007611
30625,8027832,8040211,,2000453,3000742,4002046
30626,8027833,8040212,,2000453,3000742,4002046
30627,8027834,8040213,,2000453,3000742,4002046
30628,8044875,8053601,,2000103,3002211,4004187
30629,8019908,8032288,,2000479,3000743,4003383
30630,8020830,8033210,,2000479,3000743,4003383
30631,8021887,8034267,,2000479,3000743,4003383
30632,8023775,8036155,,2000479,3000743,4003383
30633,8025205,8037584,,2000479,3000743,4003383
30634,8026254,8038633,,2000479,3000743,4003383
30635,8026261,8038640,,2000479,3000743,4003383
30636,8026265,8038644,,2000479,3000743,4003383
30637,8031348,8043726,,2000479,3000743,4003383
30638,8070370,8070371,,2000479,3000743,4003383
30639,8044882,8053642,,2000139,3002212,4004190
30640,8044883,8053647,,2000139,3002212,4004190
30641,8024553,8036932,,2001069,3000744,4000612
30642,8030323,8042702,,2001069,3000744,4000612
30643,8044884,8053652,,2001271,3002213,4004191
30644,8020119,8032499,,2000480,3000745,4001095
30645,8023743,8036123,,2000480,3000745,4001095
30646,8025493,8037872,,2000480,3000745,4001095
30647,8025494,8037873,,2000480,3000745,4001095
30648,8030423,8042802,,2000480,3000745,4001095
30649,8077446,8077447,,2000480,3000745,4001095
30650,8098271,8098272,,2000480,3000745,4001095
30651,8100215,8100216,,2000480,3000745,4001095
30652,8101362,8101363,,2000480,3000745,4001095
30653,8101424,8101425,,2000480,3000745,4001095
30654,8101452,8101453,,2000480,3000745,4001095
30655,8101630,8101631,,2000480,3000745,4001095
30656,8044890,8053700,,2001341,3002214,4004195
30657,8044891,8053701,,2001341,3002214,4004195
30658,8048473,8053702,,2001341,3002214,4006109
30659,8049873,8053703,,2001341,3002214,4006669
30660,8088906,8088907,,2001341,3002214,4006669
30661,8021896,8034276,,2000481,3000746,4003390
30662,8024373,8036752,,2000481,3000746,4003385
30663,8046489,8046491,,2001342,3002215,4005115
30664,8046490,8046492,,2001342,3002215,4005115
30665,8046489,8053705,,2001342,3002215,4005115
30666,8046490,8053707,,2001342,3002215,4005115
30667,8030801,8043180,,2000482,3000747,4003386
30668,8044914,8053711,,2000479,3002216,4004201
30669,8021834,8034214,,2000484,3000748,4002049
30670,8046242,8053713,,2001343,3002217,4004977
30671,8053712,8053714,,2001343,3002217,4004977
30672,8046243,8053715,,2001343,3002217,4004977
30673,8025305,8037684,,2000395,3000750,4002050
30674,8025357,8037736,,2000395,3000750,4002050
30675,8028742,8041121,,2000395,3000750,4002050
30676,8100951,8100952,,2000395,3000750,4002050
30677,8100953,8100954,,2000395,3000750,4002050
30678,8100955,8100956,,2000395,3000750,4002050
30679,8100957,8100958,,2000395,3000750,4002050
30680,8020272,8032652,,2000483,3000749,4001096
30681,8046724,8053719,,2001271,3002218,4005261
30682,8025519,8037898,,2000468,3000751,4003389
30683,8025520,8037899,,2000468,3000751,4003389
30684,8025524,8037903,,2000468,3000751,4003389
30685,8085060,8085061,,2000468,3000751,4003389
30686,8093617,8093618,,2000468,3000751,4003389
30687,8103395,8103396,,2000468,3000751,4003389
30688,8046363,8053732,,2001344,3002220,4005043
30689,8046365,8053733,,2001344,3002220,4005043
30690,8053734,8053736,,2001344,3002220,4007618
30691,8046364,8053738,,2001344,3002220,4005043
30692,8053739,8053740,,2001344,3002220,4005043
30693,8048121,8053722,,2001271,3002219,4005969
30694,8023931,8036310,,2000036,3000752,4000613
30695,8023934,8036313,,2000036,3000752,4000613
30696,8051392,8053741,,2000614,3002221,4007347
30697,8051393,8053742,,2000614,3002221,4007347
30698,8051394,8053743,,2000614,3002221,4007347
30699,8051395,8053744,,2000614,3002221,4007347
30700,8053745,8053747,,2000614,3002221,4007347
30701,8053746,8053748,,2000614,3002221,4007347
30702,8068301,8068302,,2000614,3002221,4007347
30703,8106987,8106988,,2000614,3002221,4007347
30704,8025890,8038269,,2000395,3000753,4002051
30705,8027548,8039927,,2000395,3000753,4002051
30706,8027617,8039996,,2000395,3000753,4002051
30707,8027929,8040308,,2000395,3000753,4002051
30708,8044808,8052868,,2000395,3000753,4004149
30709,8044809,8052871,,2000395,3000753,4004149
30710,8044810,8052876,,2000395,3000753,4004149
30711,8044919,8053758,,2001345,3002222,4004205
30712,8044920,8053759,,2001345,3002222,4004205
30713,8044921,8053760,,2001345,3002222,4004205
30714,8044923,8053761,,2001345,3002222,4004205
30715,8044924,8053762,,2001345,3002222,4004205
30716,8044925,8053763,,2001345,3002222,4004205
30717,8044926,8053764,,2001345,3002222,4004205
30718,8053765,8053768,,2001345,3002222,4004205
30719,8044918,8053769,,2001345,3002222,4004205
30720,8044922,8053773,,2001345,3002222,4004205
30721,8095530,8095531,,2001345,3002222,4004205
30722,8025420,8037799,,2000485,3000754,4003391
30723,8050606,8053779,,2000036,3002223,4006975
30724,8050607,8053780,,2000036,3002223,4006975
30725,8050608,8053781,,2000036,3002223,4006975
30726,8050609,8053782,,2000036,3002223,4006975
30727,8050610,8053783,,2000036,3002223,4006975
30728,8053784,8053785,,2000036,3002223,4006975
30729,8053786,8053787,,2000036,3002223,4006975
30730,8105248,8105249,,2000036,3002223,4006975
30731,8022069,8034449,,2000487,3000755,4002054
30732,8021849,8034229,,2000486,3000756,4001786
30733,8022593,8034973,,2000486,3000756,4001786
30734,8025598,8037977,,2000486,3000756,4001100
30735,8027713,8040092,,2000486,3000756,4001100
30736,8029186,8053799,,2001347,3002225,4002831
30737,8025670,8038049,,2000488,3000757,4001099
30738,8025687,8038066,,2000488,3000757,4001099
30739,8046174,8053800,,2000595,3002226,4004930
30740,8046175,8053801,,2000595,3002226,4004930
30741,8053802,8053803,,2000595,3002226,4004930
30742,8020931,8033311,,2000453,3000758,4001847
30743,8021804,8034184,,2000453,3000758,4001849
30744,8022757,8035137,,2000453,3000758,4001853
30745,8024278,8036657,,2000453,3000758,4001849
30746,8024487,8036866,,2000453,3000758,4001847
30747,8025966,8038345,,2000453,3000758,4001849
30748,8026294,8038673,,2000453,3000758,4001849
30749,8027041,8039420,,2000453,3000758,4001850
30750,8027068,8039447,,2000453,3000758,4001676
30751,8027594,8039973,,2000453,3000758,4001847
30752,8027797,8040176,,2000453,3000758,4002643
30753,8027847,8040226,,2000453,3000758,4001849
30754,8027852,8040231,,2000453,3000758,4001849
30755,8027854,8040233,,2000453,3000758,4001849
30756,8027856,8040235,,2000453,3000758,4001849
30757,8027858,8040237,,2000453,3000758,4001849
30758,8027859,8040238,,2000453,3000758,4001850
30759,8027860,8040239,,2000453,3000758,4001853
30760,8027862,8040241,,2000453,3000758,4001853
30761,8029796,8042175,,2000453,3000758,4001855
30762,8030653,8043032,,2000453,3000758,4001855
30763,8045567,8052685,,2000453,3000758,4004538
30764,8045568,8052687,,2000453,3000758,4004538
30765,8045042,8054203,,2000453,3000758,4001849
30766,8062618,8062619,,2000453,3000758,4001850
30767,8062620,8062621,,2000453,3000758,4001850
30768,8062622,8062623,,2000453,3000758,4001850
30769,8062624,8062625,,2000453,3000758,4001850
30770,8062626,8062627,,2000453,3000758,4001850
30771,8070546,8070547,,2000453,3000758,4001847
30772,8070548,8070549,,2000453,3000758,4001847
30773,8098251,8098252,,2000453,3000758,4001849
30774,8102163,8102164,,2000453,3000758,4001855
30775,8046947,8103551,,2000453,3000758,4005382
30776,8046948,8103552,,2000453,3000758,4005382
30777,8044931,8053805,,2001348,3002227,4004208
30778,8029717,8042096,,2000490,3000759,4003394
30779,8086489,8086490,,2000490,3000759,4003394
30780,8086491,8086492,,2000490,3000759,4003394
30781,8086493,8086494,,2000490,3000759,4003394
30782,8086495,8086496,,2000490,3000759,4003394
30783,8086497,8086498,,2000490,3000759,4003394
30784,8093809,8093810,,2000490,3000759,4003394
30785,8026852,8039231,,2000489,3000760,4003393
30786,8074101,8074102,,2000489,3000760,4003393
30787,8074103,8074104,,2000489,3000760,4003393
30788,8044932,8053806,,2001349,3002228,4004209
30789,8021335,8033715,,2000492,3000761,4003395
30790,8023643,8036023,,2000492,3000761,4003395
30791,8024526,8036905,,2000492,3000761,4003395
30792,8026215,8038594,,2000492,3000761,4003410
30793,8026218,8038597,,2000492,3000761,4003410
30794,8026219,8038598,,2000492,3000761,4003410
30795,8026267,8038646,,2000492,3000761,4003395
30796,8026284,8038663,,2000492,3000761,4003395
30797,8026288,8038667,,2000492,3000761,4003395
30798,8026291,8038670,,2000492,3000761,4003395
30799,8026295,8038674,,2000492,3000761,4003410
30800,8026296,8038675,,2000492,3000761,4003410
30801,8027056,8039435,,2000492,3000761,4003410
30802,8027057,8039436,,2000492,3000761,4003410
30803,8027516,8039895,,2000492,3000761,4003395
30804,8028730,8041109,,2000492,3000761,4003410
30805,8028732,8041111,,2000492,3000761,4003410
30806,8028734,8041113,,2000492,3000761,4003410
30807,8030220,8042599,,2000492,3000761,4003395
30808,8069430,8069431,,2000492,3000761,4003395
30809,8069432,8069433,,2000492,3000761,4003395
30810,8044933,8053807,,2001046,3002230,4004210
30811,8046022,8053804,,2000112,3002229,4004830
30812,8025889,8038268,,2000395,3000762,4002056
30813,8027926,8040305,,2000395,3000762,4002056
30814,8101127,8101128,,2000395,3000762,4002056
30815,8101129,8101130,,2000395,3000762,4002056
30816,8101131,8101132,,2000395,3000762,4002056
30817,8101133,8101134,,2000395,3000762,4002056
30818,8049297,8053813,,2000080,3002231,4006438
30819,8049298,8053815,,2000080,3002231,4006438
30820,8025593,8037972,,2000491,3000763,4003396
30821,8044937,8053820,,2001271,3002232,4004213
30822,8044938,8053821,,2001271,3002232,4004213
30823,8028066,8040445,,2000831,3000764,4000615
30824,8045124,8053830,,2000051,3002233,4004305
30825,8045125,8053832,,2000051,3002233,4004305
30826,8023936,8036315,,2000036,3000765,4000614
30827,8045531,8053833,,2001350,3002234,4004519
30828,8053835,8053834,,2001350,3002234,4004519
30829,8045532,8053839,,2001350,3002234,4004519
30830,8053837,8053840,,2001350,3002234,4004519
30831,8053838,8053841,,2001350,3002234,4004519
30832,8022909,8035289,,2000493,3000766,4002058
30833,8022912,8035292,,2000493,3000766,4002058
30834,8022913,8035293,,2000493,3000766,4002058
30835,8024006,8036385,,2000493,3000766,4002058
30836,8024008,8036387,,2000493,3000766,4002058
30837,8024009,8036388,,2000493,3000766,4002058
30838,8024026,8036405,,2000493,3000766,4002058
30839,8024027,8036406,,2000493,3000766,4002058
30840,8024029,8036408,,2000493,3000766,4002058
30841,8044943,8053843,,2001271,3002235,4004216
30842,8044944,8053844,,2001271,3002235,4004216
30843,8020799,8033179,,2000495,3000767,4003398
30844,8044945,8053853,,2001119,3002236,4004217
30845,8020056,8032436,,2000494,3000768,4001102
30846,8020057,8032437,,2000494,3000768,4001102
30847,8021990,8034370,,2000494,3000768,4001102
30848,8021992,8034372,,2000494,3000768,4001102
30849,8022215,8034595,,2000494,3000768,4001102
30850,8022216,8034596,,2000494,3000768,4001102
30851,8025527,8037906,,2000494,3000768,4001102
30852,8025530,8037909,,2000494,3000768,4001102
30853,8025533,8037912,,2000494,3000768,4001102
30854,8025534,8037913,,2000494,3000768,4001102
30855,8025535,8037914,,2000494,3000768,4001102
30856,8025536,8037915,,2000494,3000768,4001102
30857,8025542,8037921,,2000494,3000768,4001102
30858,8025545,8037924,,2000494,3000768,4001102
30859,8025564,8037943,,2000494,3000768,4001107
30860,8025565,8037944,,2000494,3000768,4001107
30861,8026285,8038664,,2000494,3000768,4001102
30862,8026286,8038665,,2000494,3000768,4001102
30863,8026985,8039364,,2000494,3000768,4001102
30864,8026988,8039367,,2000494,3000768,4001102
30865,8030506,8042885,,2000494,3000768,4001102
30866,8031502,8043880,,2000494,3000768,4001107
30867,8031504,8043882,,2000494,3000768,4001107
30868,8031685,8044063,,2000494,3000768,4001111
30869,8031687,8044065,,2000494,3000768,4001111
30870,8047134,8105978,,2000494,3000768,4005462
30871,8047134,8105979,,2000494,3000768,4005462
30872,8047239,8106447,,2000494,3000768,4005521
30873,8045507,8053871,,2000085,3002237,4004504
30874,8045508,8053872,,2000085,3002237,4004504
30875,8045509,8053873,,2000085,3002237,4004504
30876,8030155,8042534,,2000496,3000769,4003400
30877,8030156,8042535,,2000496,3000769,4003400
30878,8025895,8038274,,2000395,3000770,4002057
30879,8027939,8040318,,2000395,3000770,4002057
30880,8073734,8073735,,2000395,3000770,4002057
30881,8073736,8073737,,2000395,3000770,4002057
30882,8097739,8097740,,2000395,3000770,4002057
30883,8104192,8104193,,2000395,3000770,4002057
30884,8105494,8105495,,2000395,3000770,4002057
30885,8045583,8053889,,2001351,3002238,4004547
30886,8045584,8053890,,2001351,3002238,4004547
30887,8022575,8034955,,2000497,3000771,4001103
30888,8080793,8080794,,2000497,3000771,4001103
30889,8045631,8053893,,2001305,3002240,4004579
30890,8045632,8053894,,2001305,3002240,4004579
30891,8096621,8096622,,2001305,3002240,4004579
30892,8045626,8053891,,2000036,3002239,4004575
30893,8045627,8053892,,2000036,3002239,4004575
30894,8026742,8039121,,2000036,3000772,4000616
30895,8044955,8053895,,2001352,3002241,4004222
30896,8020145,8032525,,2000498,3000773,4001104
30897,8024957,8037336,,2000498,3000773,4001104
30898,8025690,8038069,,2000498,3000773,4001104
30899,8025691,8038070,,2000498,3000773,4001105
30900,8025692,8038071,,2000498,3000773,4001104
30901,8044955,8053896,,2000453,3002242,4004222
30902,8028937,8041316,,2000499,3000774,4003402
30903,8028940,8041319,,2000499,3000774,4003403
30904,8053598,8053599,,2000499,3000774,4003402
30905,8044992,8053988,,2000499,3000774,4004240
30906,8053992,8053996,,2000499,3000774,4007624
30907,8053992,8053997,,2000499,3000774,4007624
30908,8100773,8100774,,2000499,3000774,4003402
30909,8101766,8101767,,2000499,3000774,4003402
30910,8047644,8103665,,2000499,3000774,4005731
30911,8103663,8103666,,2000499,3000774,4005731
30912,8046673,8053900,,2001353,3002243,4005232
30913,8045678,8053901,,2001353,3002243,4004610
30914,8045678,8053902,,2001353,3002243,4004610
30915,8045679,8053904,,2001353,3002243,4004610
30916,8045679,8053905,,2001353,3002243,4004610
30917,8023944,8036323,,2000036,3000775,4000619
30918,8044959,8053906,,2000097,3002244,4004225
30919,8023939,8036318,,2000036,3000776,4000617
30920,8030129,8042508,,2000036,3000776,4002202
30921,8030526,8042905,,2000036,3000776,4000620
30922,8030713,8043092,,2000036,3000776,4002247
30923,8044964,8053911,,2000962,3002245,4004227
30924,8022577,8034957,,2000500,3000777,4001106
30925,8085665,8085666,,2000500,3000777,4001106
30926,8085667,8085668,,2000500,3000777,4001106
30927,8085669,8085670,,2000500,3000777,4001106
30928,8098213,8098214,,2000500,3000777,4001106
30929,8045688,8053913,,2001354,3002246,4004618
30930,8045689,8053914,,2001354,3002246,4004618
30931,8045690,8053915,,2001354,3002246,4004618
30932,8021509,8033889,,2000504,3000778,4000622
30933,8044962,8053922,,2001355,3002247,4004226
30934,8044960,8053924,,2001355,3002247,4004226
30935,8044961,8053926,,2001355,3002247,4004226
30936,8044963,8053928,,2001355,3002247,4004226
30937,8025465,8037844,,2000395,3000779,4002059
30938,8027940,8040319,,2000395,3000779,4002059
30939,8068582,8068583,,2000395,3000779,4002059
30940,8068584,8068585,,2000395,3000779,4002059
30941,8068588,8068589,,2000395,3000779,4002059
30942,8097735,8097736,,2000395,3000779,4002059
30943,8105488,8105489,,2000395,3000779,4002059
30944,8019830,8032210,,2000501,3000780,4002066
30945,8019831,8032211,,2000501,3000780,4002066
30946,8020416,8032796,,2000501,3000780,4002066
30947,8020419,8032799,,2000501,3000780,4002066
