,Family_id,SuperFamily_id,Sequence,CL,CF,SF,FA
30867,8031504,8043882,,1000000,2000494,3000768,4001107
30868,8031685,8044063,,1000000,2000494,3000768,4001111
30869,8031687,8044065,,1000000,2000494,3000768,4001111
30870,8047134,8105978,,1000000,2000494,3000768,4005462
30871,8047134,8105979,,1000000,2000494,3000768,4005462
30872,8047239,8106447,,1000000,2000494,3000768,4005521
30873,8045507,8053871,,1000000,2000085,3002237,4004504
30874,8045508,8053872,,1000000,2000085,3002237,4004504
30875,8045509,8053873,,1000000,2000085,3002237,4004504
30876,8030155,8042534,,1000000,2000496,3000769,4003400
30877,8030156,8042535,,1000000,2000496,3000769,4003400
30878,8025895,8038274,,1000000,2000395,3000770,4002057
30879,8027939,8040318,,1000000,2000395,3000770,4002057
30880,8073734,8073735,,1000000,2000395,3000770,4002057
30881,8073736,8073737,,1000000,2000395,3000770,4002057
30882,8097739,8097740,,1000000,2000395,3000770,4002057
30883,8104192,8104193,,1000000,2000395,3000770,4002057
30884,8105494,8105495,,1000000,2000395,3000770,4002057
30885,8045583,8053889,,1000000,2001351,3002238,4004547
30886,8045584,8053890,,1000000,2001351,3002238,4004547
30887,8022575,8034955,,1000003,2000497,3000771,4001103
30888,8080793,8080794,,1000003,2000497,3000771,4001103
30889,8045631,8053893,,1000004,2001305,3002240,4004579
30890,8045632,8053894,,1000004,2001305,3002240,4004579
30891,8096621,8096622,,1000004,2001305,3002240,4004579
30892,8045626,8053891,,1000000,2000036,3002239,4004575
30893,8045627,8053892,,1000000,2000036,3002239,4004575
30894,8026742,8039121,,1000000,2000036,3000772,4000616
30895,8044955,8053895,,1000003,2001352,3002241,4004222
30896,8020145,8032525,,1000000,2000498,3000773,4001104
30897,8024957,8037336,,1000000,2000498,3000773,4001104
30898,8025690,8038069,,1000000,2000498,3000773,4001104
30899,8025691,8038070,,1000000,2000498,3000773,4001105
30900,8025692,8038071,,1000000,2000498,3000773,4001104
30901,8044955,8053896,,1000001,2000453,3002242,4004222
30902,8028937,8041316,,1000003,2000499,3000774,4003402
30903,8028940,8041319,,1000003,2000499,3000774,4003403
30904,8053598,8053599,,1000003,2000499,3000774,4003402
30905,8044992,8053988,,1000003,2000499,3000774,4004240
30906,8053992,8053996,,1000003,2000499,3000774,4007624
30907,8053992,8053997,,1000003,2000499,3000774,4007624
30908,8100773,8100774,,1000003,2000499,3000774,4003402
30909,8101766,8101767,,1000003,2000499,3000774,4003402
30910,8047644,8103665,,1000003,2000499,3000774,4005731
30911,8103663,8103666,,1000003,2000499,3000774,4005731
30912,8046673,8053900,,1000003,2001353,3002243,4005232
30913,8045678,8053901,,1000003,2001353,3002243,4004610
30914,8045678,8053902,,1000003,2001353,3002243,4004610
30915,8045679,8053904,,1000003,2001353,3002243,4004610
30916,8045679,8053905,,1000003,2001353,3002243,4004610
30917,8023944,8036323,,1000000,2000036,3000775,4000619
30918,8044959,8053906,,1000003,2000097,3002244,4004225
30919,8023939,8036318,,1000000,2000036,3000776,4000617
30920,8030129,8042508,,1000000,2000036,3000776,4002202
30921,8030526,8042905,,1000000,2000036,3000776,4000620
30922,8030713,8043092,,1000000,2000036,3000776,4002247
30923,8044964,8053911,,1000000,2000962,3002245,4004227
30924,8022577,8034957,,1000003,2000500,3000777,4001106
30925,8085665,8085666,,1000003,2000500,3000777,4001106
30926,8085667,8085668,,1000003,2000500,3000777,4001106
30927,8085669,8085670,,1000003,2000500,3000777,4001106
30928,8098213,8098214,,1000003,2000500,3000777,4001106
30929,8045688,8053913,,1000000,2001354,3002246,4004618
30930,8045689,8053914,,1000000,2001354,3002246,4004618
30931,8045690,8053915,,1000000,2001354,3002246,4004618
30932,8021509,8033889,,1000003,2000504,3000778,4000622
30933,8044962,8053922,,1000003,2001355,3002247,4004226
30934,8044960,8053924,,1000003,2001355,3002247,4004226
30935,8044961,8053926,,1000003,2001355,3002247,4004226
30936,8044963,8053928,,1000003,2001355,3002247,4004226
30937,8025465,8037844,,1000000,2000395,3000779,4002059
30938,8027940,8040319,,1000000,2000395,3000779,4002059
30939,8068582,8068583,,1000000,2000395,3000779,4002059
30940,8068584,8068585,,1000000,2000395,3000779,4002059
30941,8068588,8068589,,1000000,2000395,3000779,4002059
30942,8097735,8097736,,1000000,2000395,3000779,4002059
30943,8105488,8105489,,1000000,2000395,3000779,4002059
30944,8019830,8032210,,1000003,2000501,3000780,4002066
30945,8019831,8032211,,1000003,2000501,3000780,4002066
30946,8020416,8032796,,1000003,2000501,3000780,4002066
30947,8020419,8032799,,1000003,2000501,3000780,4002066
30948,8024037,8036416,,1000003,2000501,3000780,4002066
30949,8024038,8036417,,1000003,2000501,3000780,4002066
30950,8024043,8036422,,1000003,2000501,3000780,4002066
30951,8024044,8036423,,1000003,2000501,3000780,4002066
30952,8024045,8036424,,1000003,2000501,3000780,4002066
30953,8024047,8036426,,1000003,2000501,3000780,4002066
30954,8024051,8036430,,1000003,2000501,3000780,4002066
30955,8024053,8036432,,1000003,2000501,3000780,4002066
30956,8025697,8038076,,1000003,2000501,3000780,4002061
30957,8025702,8038081,,1000003,2000501,3000780,4002061
30958,8025703,8038082,,1000003,2000501,3000780,4002061
30959,8027658,8040037,,1000003,2000501,3000780,4002066
30960,8027659,8040038,,1000003,2000501,3000780,4002066
30961,8028403,8040782,,1000003,2000501,3000780,4002066
30962,8028404,8040783,,1000003,2000501,3000780,4002066
30963,8028588,8040967,,1000003,2000501,3000780,4002066
30964,8028590,8040969,,1000003,2000501,3000780,4002066
30965,8030824,8043203,,1000003,2000501,3000780,4002061
30966,8030826,8043205,,1000003,2000501,3000780,4002061
30967,8030828,8043207,,1000003,2000501,3000780,4002061
30968,8045126,8056953,,1000003,2000501,3000780,4004306
30969,8045126,8056954,,1000003,2000501,3000780,4004306
30970,8045415,8056955,,1000003,2000501,3000780,4004463
30971,8045415,8056956,,1000003,2000501,3000780,4004463
30972,8049918,8056957,,1000003,2000501,3000780,4006690
30973,8049918,8056958,,1000003,2000501,3000780,4006690
30974,8046692,8103595,,1000003,2000501,3000780,4005242
30975,8046692,8103596,,1000003,2000501,3000780,4005242
30976,8046693,8103597,,1000003,2000501,3000780,4005242
30977,8046693,8103598,,1000003,2000501,3000780,4005242
30978,8044962,8053923,,1000000,2001119,3002248,4004226
30979,8044960,8053925,,1000000,2001119,3002248,4004226
30980,8044961,8053927,,1000000,2001119,3002248,4004226
30981,8044963,8053929,,1000000,2001119,3002248,4004226
30982,8019202,8019203,,1000002,2000503,3000781,4000631
30983,8019845,8032225,,1000002,2000503,3000781,4000623
30984,8019854,8032234,,1000002,2000503,3000781,4000627
30985,8019861,8032241,,1000002,2000503,3000781,4000627
30986,8019864,8032244,,1000002,2000503,3000781,4000627
30987,8019868,8032248,,1000002,2000503,3000781,4000627
30988,8020115,8032495,,1000002,2000503,3000781,4000623
30989,8020197,8032577,,1000002,2000503,3000781,4000623
30990,8024565,8036944,,1000002,2000503,3000781,4000627
30991,8026194,8038573,,1000002,2000503,3000781,4000627
30992,8027007,8039386,,1000002,2000503,3000781,4000623
30993,8029862,8042241,,1000002,2000503,3000781,4000623
30994,8029953,8042332,,1000002,2000503,3000781,4000623
30995,8030591,8042970,,1000002,2000503,3000781,4000623
30996,8031373,8043751,,1000002,2000503,3000781,4000627
30997,8031744,8044122,,1000002,2000503,3000781,4000623
30998,8056337,8056338,,1000002,2000503,3000781,4000631
30999,8070052,8070053,,1000002,2000503,3000781,4000623
31000,8070054,8070055,,1000002,2000503,3000781,4000623
31001,8070056,8070057,,1000002,2000503,3000781,4000623
31002,8070058,8070059,,1000002,2000503,3000781,4000623
31003,8070060,8070061,,1000002,2000503,3000781,4000623
31004,8070062,8070063,,1000002,2000503,3000781,4000623
31005,8073153,8073154,,1000002,2000503,3000781,4000627
31006,8073155,8073156,,1000002,2000503,3000781,4000627
31007,8073157,8073158,,1000002,2000503,3000781,4000627
31008,8073159,8073160,,1000002,2000503,3000781,4000627
31009,8077680,8077681,,1000002,2000503,3000781,4000627
31010,8080282,8080283,,1000002,2000503,3000781,4000627
31011,8089799,8089800,,1000002,2000503,3000781,4000631
31012,8095148,8095149,,1000002,2000503,3000781,4000623
31013,8104326,8104327,,1000002,2000503,3000781,4000627
31014,8106055,8106056,,1000002,2000503,3000781,4000627
31015,8106921,8106922,,1000002,2000503,3000781,4000627
31016,8044968,8053938,,1000003,2001356,3002250,4004230
31017,8046015,8053939,,1000003,2001356,3002250,4004823
31018,8045981,8053934,,1000003,2000950,3002249,4004800
31019,8045984,8053935,,1000003,2000950,3002249,4004800
31020,8045982,8053936,,1000003,2000950,3002249,4004800
31021,8045983,8053937,,1000003,2000950,3002249,4004800
31022,8027663,8040042,,1000000,2000831,3000782,4000621
31023,8027978,8040357,,1000000,2000831,3000782,4000621
31024,8086653,8086654,,1000000,2000831,3000782,4000621
31025,8046096,8053940,,1000001,2001357,3002251,4004875
31026,8046097,8053941,,1000001,2001357,3002251,4004875
31027,8046098,8053942,,1000001,2001357,3002251,4004875
31028,8046099,8053943,,1000001,2001357,3002251,4004875
31029,8046100,8053944,,1000001,2001357,3002251,4004875
31030,8046101,8053945,,1000001,2001357,3002251,4004875
31031,8106313,8106314,,1000001,2001357,3002251,4004875
31032,8021929,8034309,,1000001,2000502,3000783,4002062
31033,8044971,8053946,,1000000,2001358,3002252,4004232
31034,8044972,8053947,,1000000,2001358,3002252,4004232
31035,8044973,8053948,,1000000,2001358,3002252,4004232
31036,8044974,8053949,,1000000,2001358,3002252,4004232
31037,8046035,8053950,,1000000,2000962,3002253,4004836
31038,8046036,8053951,,1000000,2000962,3002253,4004836
31039,8023946,8036325,,1000000,2000036,3000785,4000625
31040,8024971,8037350,,1000000,2000036,3000785,4000625
31041,8046110,8053954,,1000002,2000031,3002254,4004884
31042,8046111,8053955,,1000002,2000031,3002254,4004884
31043,8046112,8053956,,1000002,2000031,3002254,4004884
31044,8046113,8053958,,1000002,2000031,3002254,4004884
31045,8030332,8042711,,1000000,2000036,3000786,4000626
31046,8044975,8053963,,1000000,2000085,3002255,4004233
31047,8044976,8053964,,1000000,2000085,3002255,4004233
31048,8045346,8090311,,1000000,2000085,3002255,4004426
31049,8045347,8090312,,1000000,2000085,3002255,4004426
31050,8045345,8090313,,1000000,2000085,3002255,4004426
31051,8051187,8090956,,1000000,2000085,3002255,4007235
31052,8051188,8090957,,1000000,2000085,3002255,4007235
31053,8051189,8090958,,1000000,2000085,3002255,4007235
31054,8051190,8090959,,1000000,2000085,3002255,4007235
31055,8051191,8090960,,1000000,2000085,3002255,4007235
31056,8090979,8090980,,1000000,2000085,3002255,4007717
31057,8090981,8090982,,1000000,2000085,3002255,4007717
31058,8090983,8090984,,1000000,2000085,3002255,4007717
31059,8020504,8032884,,1000000,2000395,3000787,4002065
31060,8073348,8073349,,1000000,2000395,3000787,4002065
31061,8073350,8073351,,1000000,2000395,3000787,4002065
31062,8100915,8100916,,1000000,2000395,3000787,4002065
31063,8105492,8105493,,1000000,2000395,3000787,4002065
31064,8046332,8053961,,1000000,2000000,3002256,4005026
31065,8046333,8053962,,1000000,2000000,3002256,4005026
31066,8046335,8053965,,1000000,2000000,3002256,4005026
31067,8022578,8034958,,1000003,2000510,3000788,4001110
31068,8044770,8052608,,1000003,2000510,3000788,4001110
31069,8079481,8079482,,1000003,2000510,3000788,4001110
31070,8079483,8079484,,1000003,2000510,3000788,4001110
31071,8079485,8079486,,1000003,2000510,3000788,4001110
31072,8079487,8079488,,1000003,2000510,3000788,4001110
31073,8046001,8092630,,1000003,2000510,3000788,4004815
31074,8085537,8092631,,1000003,2000510,3000788,4004815
31075,8092632,8092633,,1000003,2000510,3000788,4004815
31076,8092634,8092635,,1000003,2000510,3000788,4004815
31077,8094834,8094835,,1000003,2000510,3000788,4001110
31078,8046366,8053968,,1000004,2001359,3002257,4005044
31079,8046367,8053969,,1000004,2001359,3002257,4005044
31080,8046368,8053970,,1000004,2001359,3002257,4005044
31081,8019960,8032340,,1000001,2000453,3000800,4002080
31082,8023329,8035709,,1000001,2000453,3000800,4002080
31083,8027866,8040245,,1000001,2000453,3000800,4002080
31084,8027867,8040246,,1000001,2000453,3000800,4002080
31085,8027872,8040251,,1000001,2000453,3000800,4002080
31086,8020812,8033192,,1000003,2000508,3000790,4003406
31087,8023008,8035388,,1000003,2000508,3000790,4003406
31088,8026151,8038530,,1000003,2000508,3000790,4003406
31089,8083331,8083332,,1000003,2000508,3000790,4003406
31090,8083333,8083334,,1000003,2000508,3000790,4003406
31091,8083335,8083336,,1000003,2000508,3000790,4003406
31092,8083337,8083338,,1000003,2000508,3000790,4003406
31093,8083339,8083340,,1000003,2000508,3000790,4003406
31094,8083341,8083342,,1000003,2000508,3000790,4003406
31095,8089121,8089122,,1000003,2000508,3000790,4003406
31096,8093527,8093528,,1000003,2000508,3000790,4003406
31097,8093555,8093556,,1000003,2000508,3000790,4003406
31098,8093563,8093564,,1000003,2000508,3000790,4003406
31099,8093583,8093584,,1000003,2000508,3000790,4003406
31100,8093589,8093590,,1000003,2000508,3000790,4003406
31101,8094942,8094943,,1000003,2000508,3000790,4003406
31102,8095140,8095141,,1000003,2000508,3000790,4003406
31103,8096123,8096124,,1000003,2000508,3000790,4003406
31104,8096471,8096472,,1000003,2000508,3000790,4003406
31105,8097309,8097310,,1000003,2000508,3000790,4003406
31106,8097469,8097470,,1000003,2000508,3000790,4003406
31107,8097661,8097662,,1000003,2000508,3000790,4003406
31108,8098751,8098752,,1000003,2000508,3000790,4003406
31109,8098933,8098934,,1000003,2000508,3000790,4003406
31110,8099001,8099002,,1000003,2000508,3000790,4003406
31111,8099319,8099320,,1000003,2000508,3000790,4003406
31112,8099911,8099912,,1000003,2000508,3000790,4003406
31113,8101933,8101934,,1000003,2000508,3000790,4003406
31114,8103123,8103124,,1000003,2000508,3000790,4003406
31115,8103437,8103438,,1000003,2000508,3000790,4003406
31116,8106347,8106348,,1000003,2000508,3000790,4003406
31117,8106757,8106758,,1000003,2000508,3000790,4003406
31118,8021347,8033727,,1000003,2000509,3000789,4000629
31119,8027714,8040093,,1000003,2000509,3000789,4002543
31120,8053971,8053975,,1000003,2000560,3002258,4005098
31121,8046466,8053976,,1000003,2000560,3002258,4005098
31122,8046467,8053977,,1000003,2000560,3002258,4005098
31123,8053972,8053978,,1000003,2000560,3002258,4005098
31124,8053973,8053979,,1000003,2000560,3002258,4005098
31125,8053974,8053980,,1000003,2000560,3002258,4005098
31126,8061336,8061337,,1000003,2000560,3002258,4005098
31127,8096549,8096550,,1000003,2000560,3002258,4005098
31128,8099783,8099784,,1000003,2000560,3002258,4005098
31129,8101738,8101739,,1000003,2000560,3002258,4005098
31130,8021742,8034122,,1000003,2000513,3000801,4002081
31131,8021659,8034039,,1000002,2000507,3000791,4001109
31132,8027453,8039832,,1000002,2000507,3000791,4001109
31133,8028384,8040763,,1000002,2000507,3000791,4001109
31134,8028731,8041110,,1000002,2000507,3000791,4001109
31135,8063647,8063648,,1000002,2000507,3000791,4001109
31136,8063649,8063650,,1000002,2000507,3000791,4001109
31137,8063651,8063652,,1000002,2000507,3000791,4001109
31138,8046615,8053998,,1000003,2000014,3002260,4005192
31139,8046616,8053999,,1000003,2000014,3002260,4005192
31140,8044990,8053986,,1000000,2000000,3002259,4004239
31141,8044991,8053987,,1000000,2000000,3002259,4004239
31142,8024617,8036996,,1000000,2000831,3000792,4000628
31143,8024619,8036998,,1000000,2000831,3000792,4000628
31144,8021551,8033931,,1000003,2000514,3000802,4002084
31145,8024217,8036596,,1000003,2000514,3000802,4002087
31146,8028170,8040549,,1000003,2000514,3000802,4002804
31147,8028230,8040609,,1000003,2000514,3000802,4002084
31148,8029242,8041621,,1000003,2000514,3000802,4002804
31149,8077882,8077883,,1000003,2000514,3000802,4002804
31150,8077884,8077885,,1000003,2000514,3000802,4002804
31151,8079386,8079387,,1000003,2000514,3000802,4002084
31152,8079388,8079389,,1000003,2000514,3000802,4002084
31153,8083247,8083248,,1000003,2000514,3000802,4002087
31154,8083249,8083250,,1000003,2000514,3000802,4002087
31155,8083251,8083252,,1000003,2000514,3000802,4002087
31156,8089507,8089508,,1000003,2000514,3000802,4002084
31157,8089509,8089510,,1000003,2000514,3000802,4002084
31158,8089511,8089512,,1000003,2000514,3000802,4002084
31159,8089513,8089514,,1000003,2000514,3000802,4002084
31160,8089515,8089516,,1000003,2000514,3000802,4002084
31161,8089517,8089518,,1000003,2000514,3000802,4002084
31162,8046627,8054000,,1000000,2000000,3002261,4005201
31163,8046628,8054001,,1000000,2000000,3002261,4005201
31164,8020435,8032815,,1000000,2000506,3000793,4001108
31165,8025572,8037951,,1000000,2000506,3000793,4001108
31166,8025695,8038074,,1000000,2000506,3000793,4001108
31167,8027919,8040298,,1000000,2000506,3000793,4001108
31168,8028134,8040513,,1000000,2000506,3000793,4001108
31169,8028477,8040856,,1000000,2000506,3000793,4001108
31170,8031424,8043802,,1000000,2000506,3000793,4001108
31171,8018811,8057882,,1000000,2000506,3000793,4001108
31172,8018848,8057888,,1000000,2000506,3000793,4001108
31173,8018981,8057962,,1000000,2000506,3000793,4001108
31174,8084998,8084999,,1000000,2000506,3000793,4001108
31175,8085002,8085003,,1000000,2000506,3000793,4001108
31176,8085004,8085005,,1000000,2000506,3000793,4001108
31177,8018846,8091659,,1000000,2000506,3000793,4001108
31178,8093835,8093836,,1000000,2000506,3000793,4001108
31179,8021176,8033556,,1000003,2000515,3000803,4000632
31180,8044995,8054006,,1000000,2001019,3002262,4004243
31181,8024735,8037114,,1000001,2000073,3000804,4001817
31182,8029690,8042069,,1000001,2000073,3000804,4002083
31183,8020598,8032978,,1000000,2000036,3000794,4000630
31184,8021290,8033670,,1000000,2000036,3000794,4000630
31185,8023947,8036326,,1000000,2000036,3000794,4000630
31186,8023949,8036328,,1000000,2000036,3000794,4000630
31187,8023952,8036331,,1000000,2000036,3000794,4000630
31188,8023954,8036333,,1000000,2000036,3000794,4000630
31189,8023956,8036335,,1000000,2000036,3000794,4000630
31190,8023987,8036366,,1000000,2000036,3000794,4000630
31191,8023993,8036372,,1000000,2000036,3000794,4000630
31192,8025909,8038288,,1000000,2000036,3000794,4000630
31193,8025932,8038311,,1000000,2000036,3000794,4000630
31194,8026709,8039088,,1000000,2000036,3000794,4000630
31195,8027600,8039979,,1000000,2000036,3000794,4000630
31196,8028432,8040811,,1000000,2000036,3000794,4000630
31197,8029316,8041695,,1000000,2000036,3000794,4000630
31198,8030166,8042545,,1000000,2000036,3000794,4000630
31199,8030501,8042880,,1000000,2000036,3000794,4000630
31200,8031013,8043391,,1000000,2000036,3000794,4000630
31201,8031903,8044281,,1000000,2000036,3000794,4000630
31202,8046939,8054010,,1000000,2000085,3002263,4005378
31203,8046940,8054012,,1000000,2000085,3002263,4005378
31204,8046941,8054014,,1000000,2000085,3002263,4005378
31205,8046942,8054016,,1000000,2000085,3002263,4005378
31206,8025700,8038079,,1000000,2000516,3000805,4001114
31207,8021363,8033743,,1000003,2000950,3000795,4002072
31208,8044997,8054018,,1000001,2000139,3002264,4004245
31209,8025948,8038327,,1000001,2000062,3000796,4002075
31210,8028152,8040531,,1000001,2000062,3000796,4002075
31211,8030681,8043060,,1000001,2000062,3000796,4002075
31212,8060605,8060606,,1000001,2000062,3000796,4002075
31213,8065305,8065306,,1000001,2000062,3000796,4002075
31214,8100299,8100300,,1000001,2000062,3000796,4002075
31215,8102640,8102641,,1000001,2000062,3000796,4002075
31216,8025896,8038275,,1000000,2000518,3000806,4002082
31217,8027933,8040312,,1000000,2000518,3000806,4002082
31218,8068568,8068569,,1000000,2000518,3000806,4002082
31219,8068570,8068571,,1000000,2000518,3000806,4002082
31220,8068572,8068573,,1000000,2000518,3000806,4002082
31221,8068574,8068575,,1000000,2000518,3000806,4002082
31222,8104194,8104195,,1000000,2000518,3000806,4002082
31223,8105458,8105459,,1000000,2000518,3000806,4002082
31224,8049661,8054019,,1000004,2001271,3002265,4006579
31225,8049662,8054020,,1000004,2001271,3002265,4006579
31226,8025893,8038272,,1000000,2000511,3000797,4002070
31227,8027936,8040315,,1000000,2000511,3000797,4002070
31228,8068576,8068577,,1000000,2000511,3000797,4002070
31229,8068578,8068579,,1000000,2000511,3000797,4002070
31230,8068580,8068581,,1000000,2000511,3000797,4002070
31231,8104324,8104325,,1000000,2000511,3000797,4002070
31232,8105496,8105497,,1000000,2000511,3000797,4002070
31233,8023399,8035779,,1000000,2000080,3000807,4000633
31234,8025346,8037725,,1000000,2000080,3000807,4000633
31235,8066674,8066675,,1000000,2000080,3000807,4000633
31236,8066676,8066677,,1000000,2000080,3000807,4000633
31237,8097983,8097984,,1000000,2000080,3000807,4000633
31238,8054022,8054023,,1000000,2001360,3002266,4007625
31239,8022160,8034540,,1000003,2000069,3000798,4002077
31240,8022786,8035166,,1000003,2000069,3000798,4002079
31241,8024205,8036584,,1000003,2000069,3000798,4002079
31242,8024208,8036587,,1000003,2000069,3000798,4002085
31243,8024210,8036589,,1000003,2000069,3000798,4002085
31244,8024214,8036593,,1000003,2000069,3000798,4002077
31245,8029026,8041405,,1000003,2000069,3000798,4001593
31246,8030072,8042451,,1000003,2000069,3000798,4002085
31247,8031344,8043722,,1000003,2000069,3000798,4002079
31248,8031460,8043838,,1000003,2000069,3000798,4001593
31249,8045745,8045735,,1000003,2000069,3000798,4004657
31250,8045001,8054021,,1000003,2000069,3000798,4004248
31251,8067849,8067850,,1000003,2000069,3000798,4002085
31252,8067851,8067852,,1000003,2000069,3000798,4002085
31253,8067853,8067854,,1000003,2000069,3000798,4002085
31254,8067855,8067856,,1000003,2000069,3000798,4002085
31255,8090049,8090050,,1000003,2000069,3000798,4002077
31256,8045746,8091701,,1000003,2000069,3000798,4004657
31257,8046592,8102757,,1000003,2000069,3000798,4005179
31258,8021697,8034077,,1000003,2000517,3000808,4002086
31259,8045004,8054026,,1000003,2001361,3002267,4004250
31260,8023630,8036010,,1000001,2000453,3000810,4002088
31261,8023950,8036329,,1000001,2000453,3000810,4002088
31262,8044648,8051822,,1000001,2000453,3000810,4004061
31263,8044649,8051823,,1000001,2000453,3000810,4004061
31264,8044650,8051824,,1000001,2000453,3000810,4004061
31265,8083651,8083652,,1000001,2000453,3000810,4002088
31266,8093645,8093646,,1000001,2000453,3000810,4002088
31267,8019913,8032293,,1000003,2000652,3000809,4000634
31268,8020006,8032386,,1000003,2000652,3000809,4000634
31269,8021453,8033833,,1000003,2000652,3000809,4000634
31270,8021496,8033876,,1000003,2000652,3000809,4000634
31271,8026086,8038465,,1000003,2000652,3000809,4000634
31272,8074981,8074982,,1000003,2000652,3000809,4000634
31273,8046812,8090860,,1000003,2000652,3000809,4005309
31274,8046810,8090861,,1000003,2000652,3000809,4005309
31275,8046811,8090862,,1000003,2000652,3000809,4005309
31276,8021143,8033523,,1000000,2000512,3000799,4001112
31277,8021798,8034178,,1000000,2000512,3000799,4001112
31278,8025571,8037950,,1000000,2000512,3000799,4001112
31279,8065990,8065991,,1000000,2000512,3000799,4001112
31280,8065992,8065993,,1000000,2000512,3000799,4001112
31281,8065994,8065995,,1000000,2000512,3000799,4001112
31282,8065996,8065997,,1000000,2000512,3000799,4001112
31283,8065998,8065999,,1000000,2000512,3000799,4001112
31284,8066000,8066001,,1000000,2000512,3000799,4001112
31285,8066002,8066003,,1000000,2000512,3000799,4001112
31286,8066004,8066005,,1000000,2000512,3000799,4001112
31287,8066006,8066007,,1000000,2000512,3000799,4001112
31288,8066008,8066009,,1000000,2000512,3000799,4001112
31289,8066010,8066011,,1000000,2000512,3000799,4001112
31290,8066012,8066013,,1000000,2000512,3000799,4001112
31291,8066014,8066015,,1000000,2000512,3000799,4001112
31292,8066016,8066017,,1000000,2000512,3000799,4001112
31293,8066018,8066019,,1000000,2000512,3000799,4001112
31294,8066020,8066021,,1000000,2000512,3000799,4001112
31295,8066022,8066023,,1000000,2000512,3000799,4001112
31296,8066024,8066025,,1000000,2000512,3000799,4001112
31297,8066026,8066027,,1000000,2000512,3000799,4001112
31298,8066028,8066029,,1000000,2000512,3000799,4001112
31299,8066030,8066031,,1000000,2000512,3000799,4001112
31300,8077976,8077977,,1000000,2000512,3000799,4001112
31301,8077978,8077979,,1000000,2000512,3000799,4001112
31302,8077980,8077981,,1000000,2000512,3000799,4001112
31303,8077982,8077983,,1000000,2000512,3000799,4001112
31304,8077984,8077985,,1000000,2000512,3000799,4001112
31305,8093625,8093626,,1000000,2000512,3000799,4001112
31306,8094314,8094315,,1000000,2000512,3000799,4001112
31307,8094500,8094501,,1000000,2000512,3000799,4001112
31308,8094560,8094561,,1000000,2000512,3000799,4001112
31309,8094840,8094841,,1000000,2000512,3000799,4001112
31310,8095086,8095087,,1000000,2000512,3000799,4001112
31311,8095102,8095103,,1000000,2000512,3000799,4001112
31312,8095104,8095105,,1000000,2000512,3000799,4001112
31313,8095130,8095131,,1000000,2000512,3000799,4001112
31314,8095220,8095221,,1000000,2000512,3000799,4001112
31315,8095682,8095683,,1000000,2000512,3000799,4001112
31316,8095702,8095703,,1000000,2000512,3000799,4001112
31317,8096041,8096042,,1000000,2000512,3000799,4001112
31318,8096425,8096426,,1000000,2000512,3000799,4001112
31319,8097465,8097466,,1000000,2000512,3000799,4001112
31320,8098971,8098972,,1000000,2000512,3000799,4001112
31321,8099235,8099236,,1000000,2000512,3000799,4001112
31322,8099619,8099620,,1000000,2000512,3000799,4001112
31323,8101953,8101954,,1000000,2000512,3000799,4001112
31324,8103159,8103160,,1000000,2000512,3000799,4001112
31325,8103479,8103480,,1000000,2000512,3000799,4001112
31326,8104018,8104019,,1000000,2000512,3000799,4001112
31327,8105611,8105612,,1000000,2000512,3000799,4001112
31328,8105829,8105830,,1000000,2000512,3000799,4001112
31329,8105885,8105886,,1000000,2000512,3000799,4001112
31330,8106618,8106619,,1000000,2000512,3000799,4001112
31331,8106630,8106631,,1000000,2000512,3000799,4001112
31332,8106717,8106718,,1000000,2000512,3000799,4001112
31333,8045013,8054029,,1000000,2001362,3002268,4004255
31334,8045014,8054030,,1000000,2001362,3002268,4004255
31335,8049127,8054031,,1000000,2001362,3002268,4006360
31336,8049694,8054032,,1000000,2001362,3002268,4006594
31337,8050682,8054033,,1000000,2001362,3002268,4006999
31338,8047983,8054034,,1000000,2001362,3002268,4005895
31339,8047980,8054035,,1000000,2001362,3002268,4005895
31340,8047981,8054036,,1000000,2001362,3002268,4005895
31341,8047982,8054037,,1000000,2001362,3002268,4005895
31342,8047984,8054040,,1000000,2001362,3002268,4005895
31343,8047985,8054041,,1000000,2001362,3002268,4005895
31344,8047986,8054042,,1000000,2001362,3002268,4005895
31345,8087395,8087396,,1000000,2001362,3002268,4006594
31346,8087397,8087398,,1000000,2001362,3002268,4006594
31347,8045641,8091272,,1000000,2001362,3002268,4004586
31348,8050418,8095951,,1000000,2001362,3002268,4006879
31349,8050417,8095952,,1000000,2001362,3002268,4006879
31350,8050419,8095953,,1000000,2001362,3002268,4006879
31351,8061759,8095954,,1000000,2001362,3002268,4006879
31352,8020235,8032615,,1000001,2000073,3000811,4002103
31353,8020575,8032955,,1000001,2000073,3000811,4002103
31354,8020817,8033197,,1000001,2000073,3000811,4002103
31355,8021460,8033840,,1000001,2000073,3000811,4001789
31356,8026164,8038543,,1000001,2000073,3000811,4002103
31357,8027952,8040331,,1000001,2000073,3000811,4001829
31358,8028083,8040462,,1000001,2000073,3000811,4001828
31359,8029971,8042350,,1000001,2000073,3000811,4003173
31360,8078346,8078347,,1000001,2000073,3000811,4002103
31361,8078348,8078349,,1000001,2000073,3000811,4002103
31362,8078350,8078351,,1000001,2000073,3000811,4002103
31363,8078352,8078353,,1000001,2000073,3000811,4002103
31364,8078354,8078355,,1000001,2000073,3000811,4002103
